,NLDAS_ID,STORAGE_SUM_OG
32108,x298y161,878068030.0
32109,x298y162,1116887600.0
32110,x298y163,1116887600.0
32111,x298y164,1092157400.0
32112,x298y165,671751100.0
32113,x298y166,646191740.0
32114,x298y167,626866100.0
32115,x298y168,621657900.0
32116,x298y169,1124572500.0
32117,x298y170,1107247900.0
32118,x298y171,290448300.0
32119,x298y172,37846336.0
32120,x298y173,29288924.0
32121,x298y174,29288924.0
32122,x298y175,12276905000.0
32123,x298y176,12929008000.0
32124,x298y180,12450626000.0
32125,x298y42,0.0
32126,x298y43,0.0
32127,x298y44,0.0
32128,x298y45,0.0
32129,x298y46,0.0
32130,x298y47,0.0
32131,x298y48,3148529400.0
32132,x298y49,3148529400.0
32133,x298y50,3148529400.0
32134,x298y51,3148529400.0
32135,x298y52,3119107600.0
32136,x298y53,2966477600.0
32137,x298y54,2909386500.0
32138,x298y55,2958269700.0
32139,x298y56,2958269700.0
32140,x298y57,2966477600.0
32141,x298y58,3109257000.0
32142,x298y59,3148529400.0
32143,x298y60,3119107600.0
32144,x298y61,3148529400.0
32145,x298y62,3148529400.0
32146,x298y63,3148529400.0
32147,x298y64,3119107600.0
32148,x298y65,2966477600.0
32149,x298y66,2966477600.0
32150,x298y67,2912674300.0
32151,x298y68,2909386500.0
32152,x298y69,2906112500.0
32153,x298y70,2901504300.0
32154,x298y71,2771957200.0
32155,x298y72,1016315140.0
32156,x298y73,972223200.0
32157,x298y74,905934500.0
32158,x298y75,4537346600.0
32159,x298y76,5071453000.0
32160,x298y77,9295877000.0
32161,x298y78,10081261000.0
32162,x298y79,11574151000.0
32163,x298y80,133180580000.0
32164,x298y81,113383190000.0
32165,x298y82,113797560000.0
32166,x298y83,119678490000.0
32167,x298y84,129214940000.0
32168,x298y85,130608920000.0
32169,x298y86,132618590000.0
32170,x298y87,134369970000.0
32171,x298y88,135991250000.0
32172,x298y89,134620290000.0
32173,x298y90,134593750000.0
32174,x298y91,134293410000.0
32175,x298y92,134620290000.0
32176,x298y93,136114086000.0
32177,x298y94,134605520000.0
32178,x298y95,135989770000.0
32179,x298y96,136175630000.0
32180,x298y97,135958350000.0
32181,x298y98,136114086000.0
32182,x298y99,136772300000.0
32183,x299y100,136772300000.0
32184,x299y101,136310555000.0
32185,x299y102,136772300000.0
32186,x299y103,138649140000.0
32187,x299y104,136795185000.0
32188,x299y105,136310555000.0
32189,x299y106,136353020000.0
32190,x299y107,136353020000.0
32191,x299y108,137234640000.0
32192,x299y109,136353020000.0
32193,x299y110,136353020000.0
32194,x299y111,15037361000.0
32195,x299y112,14693119000.0
32196,x299y113,9725451000.0
32197,x299y114,9728589000.0
32198,x299y115,9694476000.0
32199,x299y116,9597051000.0
32200,x299y117,7384819700.0
32201,x299y118,7744164400.0
32202,x299y119,1261431200.0
32203,x299y120,1245359500.0
32204,x299y121,1261431200.0
32205,x299y122,1261431200.0
32206,x299y123,1245359500.0
32207,x299y124,1181820400.0
32208,x299y125,1245359500.0
32209,x299y126,764338200.0
32210,x299y127,1080578800.0
32211,x299y128,1116608800.0
32212,x299y129,1089070300.0
32213,x299y130,1016798100.0
32214,x299y131,961750340.0
32215,x299y132,11389974.0
32216,x299y133,27323344.0
32217,x299y134,27323344.0
32218,x299y135,52002140.0
32219,x299y136,52002140.0
32220,x299y137,52002140.0
32221,x299y138,52002140.0
32222,x299y149,784743800.0
32223,x299y150,784743800.0
32224,x299y151,784743800.0
32225,x299y152,901132160.0
32226,x299y153,808268200.0
32227,x299y154,798245250.0
32228,x299y155,782311900.0
32229,x299y156,372659140.0
32230,x299y157,390012350.0
32231,x299y158,788314900.0
32232,x299y159,937585660.0
32233,x299y160,1036785300.0
32234,x299y161,970932000.0
32235,x299y162,878068030.0
32236,x299y163,1116887600.0
32237,x299y164,1092157400.0
32238,x299y165,671751100.0
32239,x299y166,631960600.0
32240,x299y167,578774500.0
32241,x299y168,573566300.0
32242,x299y169,1143838800.0
32243,x299y170,1124572500.0
32244,x299y171,848160830.0
32245,x299y172,162722430.0
32246,x299y173,268615040.0
32247,x299y174,1107247900.0
32248,x299y175,12976324000.0
32249,x299y180,13045077000.0
32250,x299y42,0.0
32251,x299y43,0.0
32252,x299y44,0.0
32253,x299y45,0.0
32254,x299y46,0.0
32255,x299y47,0.0
32256,x299y48,0.0
32257,x299y49,3119107600.0
32258,x299y50,3119107600.0
32259,x299y51,3148529400.0
32260,x299y52,3148529400.0
32261,x299y53,3119107600.0
32262,x299y54,2909386500.0
32263,x299y55,2909386500.0
32264,x299y56,2961105200.0
32265,x299y57,2966477600.0
32266,x299y58,2966477600.0
32267,x299y59,3148529400.0
32268,x299y60,3148529400.0
32269,x299y61,3148529400.0
32270,x299y62,3148529400.0
32271,x299y63,3119107600.0
32272,x299y64,3148529400.0
32273,x299y65,3148529400.0
32274,x299y66,3119107600.0
32275,x299y67,2909386500.0
32276,x299y68,2909386500.0
32277,x299y69,2901504300.0
32278,x299y70,2771957200.0
32279,x299y71,2120187100.0
32280,x299y72,1016315140.0
32281,x299y73,983203000.0
32282,x299y74,905934500.0
32283,x299y75,4250703000.0
32284,x299y76,4537346600.0
32285,x299y77,9295877000.0
32286,x299y78,10268741000.0
32287,x299y79,11574151000.0
32288,x299y80,10081261000.0
32289,x299y81,117673290000.0
32290,x299y82,108381960000.0
32291,x299y83,112698400000.0
32292,x299y84,118663870000.0
32293,x299y85,117594510000.0
32294,x299y86,130546065000.0
32295,x299y87,134271470000.0
32296,x299y88,134396030000.0
32297,x299y89,132119720000.0
32298,x299y90,130656895000.0
32299,x299y91,134271470000.0
32300,x299y92,136148220000.0
32301,x299y93,134396030000.0
32302,x299y94,134620290000.0
32303,x299y95,136148220000.0
32304,x299y96,135989770000.0
32305,x299y97,134593750000.0
32306,x299y98,136175630000.0
32307,x299y99,136772300000.0
32308,x29y100,3247218700.0
32309,x29y101,4268156200.0
32310,x29y102,20550406000.0
32311,x29y103,21993716000.0
32312,x29y104,21993716000.0
32313,x29y105,21993716000.0
32314,x29y106,21993716000.0
32315,x29y107,21993716000.0
32316,x29y108,21993716000.0
32317,x29y109,21993716000.0
32318,x29y110,21993716000.0
32319,x29y111,21993716000.0
32320,x29y112,21993716000.0
32321,x29y113,21993716000.0
32322,x29y114,21938280000.0
32323,x29y115,20434688000.0
32324,x29y116,15045093000.0
32325,x29y117,7890670600.0
32326,x29y118,3952962600.0
32327,x29y119,3195237600.0
32328,x29y120,2000931200.0
32329,x29y121,229008620.0
32330,x29y122,160025600.0
32331,x29y123,537799300.0
32332,x29y124,33293084.0
32333,x29y125,86344376.0
32334,x29y126,1880414700.0
32335,x29y127,1771889500.0
32336,x29y128,1781695600.0
32337,x29y129,1846291100.0
32338,x29y130,1711464400.0
32339,x29y131,1594782000.0
32340,x29y132,1572722800.0
32341,x29y133,0.0
32342,x29y134,0.0
32343,x29y135,0.0
32344,x29y136,0.0
32345,x29y137,808353600.0
32346,x29y138,808353600.0
32347,x29y139,808353600.0
32348,x29y140,60383144.0
32349,x29y141,60383144.0
32350,x29y142,18315334.0
32351,x29y143,60383144.0
32352,x29y144,18315334.0
32353,x29y145,18315334.0
32354,x29y146,30598962.0
32355,x29y147,0.0
32356,x29y148,47840064.0
32357,x29y149,92240160.0
32358,x29y150,349422240.0
32359,x29y151,6727907000.0
32360,x29y152,6693614000.0
32361,x29y153,6761695700.0
32362,x29y154,18609248000.0
32363,x29y155,25451436000.0
32364,x29y156,24778630000.0
32365,x29y157,27739634000.0
32366,x29y158,27739634000.0
32367,x29y159,28170584000.0
32368,x29y160,29237731000.0
32369,x29y161,27739634000.0
32370,x29y162,27766985000.0
32371,x29y163,17825958000.0
32372,x29y164,18583548000.0
32373,x29y165,29237731000.0
32374,x29y166,44513990000.0
32375,x29y167,42252906000.0
32376,x29y168,34079842000.0
32377,x29y169,18583548000.0
32378,x29y170,821879400.0
32379,x29y171,5014556700.0
32380,x29y172,4485231600.0
32381,x29y173,2540604400.0
32382,x29y174,5127976000.0
32383,x29y175,5014556700.0
32384,x29y176,2709587500.0
32385,x29y177,0.0
32386,x29y178,0.0
32387,x29y179,18583548000.0
32388,x29y180,0.0
32389,x29y181,0.0
32390,x29y182,0.0
32391,x29y183,0.0
32392,x29y184,0.0
32393,x29y185,972819900.0
32394,x29y186,972819900.0
32395,x29y187,972819900.0
32396,x29y188,972819900.0
32397,x29y189,972819900.0
32398,x29y190,0.0
32399,x29y191,0.0
32400,x29y192,0.0
32401,x29y193,0.0
32402,x29y87,0.0
32403,x29y88,0.0
32404,x29y89,0.0
32405,x29y90,0.0
32406,x29y91,0.0
32407,x29y92,23417140.0
32408,x29y93,304692860.0
32409,x29y94,0.0
32410,x29y95,4502383.0
32411,x29y96,24218818.0
32412,x29y97,4502383.0
32413,x29y98,4502383.0
32414,x29y99,0.0
32415,x2y186,0.0
32416,x300y100,136175630000.0
32417,x300y101,136353020000.0
32418,x300y102,136353020000.0
32419,x300y103,137593210000.0
32420,x300y104,138649140000.0
32421,x300y105,136353020000.0
32422,x300y106,136353020000.0
32423,x300y107,136341100000.0
32424,x300y108,136353020000.0
32425,x300y109,21783792000.0
32426,x300y110,22011974000.0
32427,x300y111,15022594000.0
32428,x300y112,9868738000.0
32429,x300y113,9878448000.0
32430,x300y114,9719010000.0
32431,x300y115,9749614000.0
32432,x300y116,9625094000.0
32433,x300y117,8480656000.0
32434,x300y118,9546191000.0
32435,x300y119,1928340900.0
32436,x300y120,1261431200.0
32437,x300y121,1297461200.0
32438,x300y122,1261431200.0
32439,x300y123,1197385100.0
32440,x300y124,1181820400.0
32441,x300y125,1175729500.0
32442,x300y126,1177824800.0
32443,x300y127,764338200.0
32444,x300y128,1080578800.0
32445,x300y129,1064772350.0
32446,x300y130,1089070300.0
32447,x300y131,988882200.0
32448,x300y132,11389974.0
32449,x300y133,27323344.0
32450,x300y134,52002140.0
32451,x300y135,52002140.0
32452,x300y136,52002140.0
32453,x300y153,996802200.0
32454,x300y154,901132160.0
32455,x300y155,808268200.0
32456,x300y156,802233150.0
32457,x300y157,779497860.0
32458,x300y158,781513000.0
32459,x300y159,827392060.0
32460,x300y161,1071511600.0
32461,x300y162,975841600.0
32462,x300y163,1128979200.0
32463,x300y164,1096966300.0
32464,x300y165,698393500.0
32465,x300y166,644176600.0
32466,x300y167,589026000.0
32467,x300y168,12274377000.0
32468,x300y169,1147697000.0
32469,x300y170,1143838800.0
32470,x300y171,1124572500.0
32471,x300y172,1100313300.0
32472,x300y173,848160830.0
32473,x300y174,13138099000.0
32474,x300y175,13689595000.0
32475,x300y180,13045077000.0
32476,x300y43,0.0
32477,x300y44,0.0
32478,x300y45,0.0
32479,x300y46,0.0
32480,x300y47,0.0
32481,x300y48,0.0
32482,x300y49,0.0
32483,x300y50,2961105200.0
32484,x300y51,2966477600.0
32485,x300y52,3148529400.0
32486,x300y53,3148529400.0
32487,x300y54,3119107600.0
32488,x300y55,3119107600.0
32489,x300y56,3148529400.0
32490,x300y57,3148529400.0
32491,x300y58,3119107600.0
32492,x300y59,3119107600.0
32493,x300y60,3119107600.0
32494,x300y61,3148529400.0
32495,x300y62,3109257000.0
32496,x300y63,2966477600.0
32497,x300y64,2912674300.0
32498,x300y65,3119107600.0
32499,x300y66,3119107600.0
32500,x300y67,2912674300.0
32501,x300y68,2909386500.0
32502,x300y69,2795347200.0
32503,x300y70,2076650500.0
32504,x300y71,983203000.0
32505,x300y72,983203000.0
32506,x300y73,972223200.0
32507,x300y74,893458560.0
32508,x300y75,4113680400.0
32509,x300y76,4361506300.0
32510,x300y77,10081261000.0
32511,x300y78,10268741000.0
32512,x300y79,10268741000.0
32513,x300y80,10081261000.0
32514,x300y81,9295877000.0
32515,x300y82,7648798000.0
32516,x300y83,4216948700.0
32517,x300y84,113818640000.0
32518,x300y85,113458020000.0
32519,x300y86,126429010000.0
32520,x300y87,134271470000.0
32521,x300y88,130558770000.0
32522,x300y89,127473330000.0
32523,x300y90,129214940000.0
32524,x300y91,134396030000.0
32525,x300y92,135991250000.0
32526,x300y93,134396030000.0
32527,x300y94,134628230000.0
32528,x300y95,135989770000.0
32529,x300y96,134369970000.0
32530,x300y97,134620290000.0
32531,x300y98,136021434000.0
32532,x300y99,136353020000.0
32533,x301y100,136795185000.0
32534,x301y101,136772300000.0
32535,x301y102,136772300000.0
32536,x301y103,136772300000.0
32537,x301y104,138649140000.0
32538,x301y105,136801180000.0
32539,x301y106,136353020000.0
32540,x301y107,136353020000.0
32541,x301y108,21347752000.0
32542,x301y109,21364517000.0
32543,x301y110,21081876000.0
32544,x301y111,14880660000.0
32545,x301y112,9894228000.0
32546,x301y113,9728755000.0
32547,x301y114,9719010000.0
32548,x301y115,9690730000.0
32549,x301y116,9662160000.0
32550,x301y117,9627392000.0
32551,x301y118,9612625000.0
32552,x301y119,2125467900.0
32553,x301y120,2272257000.0
32554,x301y121,2227376600.0
32555,x301y122,2169817900.0
32556,x301y123,1181820400.0
32557,x301y124,457568900.0
32558,x301y125,441762530.0
32559,x301y126,457568900.0
32560,x301y127,773172500.0
32561,x301y128,748266500.0
32562,x301y129,1064772350.0
32563,x301y130,1089070300.0
32564,x301y131,1000726340.0
32565,x301y132,11389974.0
32566,x301y133,27323344.0
32567,x301y134,52002140.0
32568,x301y156,1007768400.0
32569,x301y157,912098370.0
32570,x301y158,816339900.0
32571,x301y159,815300400.0
32572,x301y160,1029393100.0
32573,x301y161,1135350100.0
32574,x301y162,1168081700.0
32575,x301y163,975841600.0
32576,x301y164,1128979200.0
32577,x301y165,1094971400.0
32578,x301y166,685318660.0
32579,x301y167,644176600.0
32580,x301y168,12287156000.0
32581,x301y169,1150376600.0
32582,x301y170,1147697000.0
32583,x301y171,1725328900.0
32584,x301y172,1718038900.0
32585,x301y173,12925812000.0
32586,x301y174,13702015000.0
32587,x301y43,0.0
32588,x301y44,0.0
32589,x301y45,0.0
32590,x301y46,0.0
32591,x301y47,1871351.0
32592,x301y48,1871351.0
32593,x301y49,1871351.0
32594,x301y50,1871351.0
32595,x301y51,0.0
32596,x301y52,2909386500.0
32597,x301y53,3119107600.0
32598,x301y54,3109257000.0
32599,x301y55,3148529400.0
32600,x301y56,3148529400.0
32601,x301y57,3148529400.0
32602,x301y58,3148529400.0
32603,x301y59,3119107600.0
32604,x301y60,3119107600.0
32605,x301y61,3119107600.0
32606,x301y62,2909386500.0
32607,x301y63,2909386500.0
32608,x301y64,2909386500.0
32609,x301y65,2961105200.0
32610,x301y66,2909386500.0
32611,x301y67,2906112500.0
32612,x301y68,2768690700.0
32613,x301y69,2076650500.0
32614,x301y70,2120187100.0
32615,x301y71,2768690700.0
32616,x301y72,1016315140.0
32617,x301y73,983203000.0
32618,x301y74,972223200.0
32619,x301y75,601173760.0
32620,x301y76,9295877000.0
32621,x301y77,10081261000.0
32622,x301y78,10081261000.0
32623,x301y79,10081261000.0
32624,x301y80,10058119000.0
32625,x301y81,8293826600.0
32626,x301y82,7648798000.0
32627,x301y83,4216948700.0
32628,x301y84,4264998400.0
32629,x301y85,116709700000.0
32630,x301y86,127476560000.0
32631,x301y87,132401350000.0
32632,x301y88,130570215000.0
32633,x301y89,119678490000.0
32634,x301y90,119868450000.0
32635,x301y91,130585780000.0
32636,x301y92,134628230000.0
32637,x301y93,135958350000.0
32638,x301y94,134620290000.0
32639,x301y95,134605520000.0
32640,x301y96,133198750000.0
32641,x301y97,134605520000.0
32642,x301y98,136341100000.0
32643,x301y99,136353020000.0
32644,x302y100,137593210000.0
32645,x302y101,137593210000.0
32646,x302y102,136353020000.0
32647,x302y103,138649140000.0
32648,x302y104,137234640000.0
32649,x302y105,136353020000.0
32650,x302y106,21182280000.0
32651,x302y107,21317204000.0
32652,x302y108,21307494000.0
32653,x302y109,21232822000.0
32654,x302y110,14631316000.0
32655,x302y111,14722509000.0
32656,x302y112,9692470000.0
32657,x302y113,9704242000.0
32658,x302y114,9672825000.0
32659,x302y115,9584519000.0
32660,x302y116,9599430000.0
32661,x302y117,9635335000.0
32662,x302y118,9580956000.0
32663,x302y119,2155482400.0
32664,x302y120,1297461200.0
32665,x302y121,1297461200.0
32666,x302y122,1297461200.0
32667,x302y123,1261431200.0
32668,x302y124,1181820400.0
32669,x302y125,441762530.0
32670,x302y126,441762530.0
32671,x302y127,761402700.0
32672,x302y128,757100800.0
32673,x302y129,732460100.0
32674,x302y130,1056863000.0
32675,x302y131,1000726340.0
32676,x302y132,27323344.0
32677,x302y133,52002140.0
32678,x302y134,52002140.0
32679,x302y158,1009783500.0
32680,x302y159,920256000.0
32681,x302y160,803936600.0
32682,x302y161,930808260.0
32683,x302y162,1092150100.0
32684,x302y164,1124881700.0
32685,x302y165,1128979200.0
32686,x302y166,1092157400.0
32687,x302y167,12543042000.0
32688,x302y168,12342307000.0
32689,x302y169,12858395000.0
32690,x302y170,2197187000.0
32691,x302y171,2197187000.0
32692,x302y172,13592532000.0
32693,x302y173,14170015000.0
32694,x302y43,0.0
32695,x302y44,0.0
32696,x302y45,1871351.0
32697,x302y46,1871351.0
32698,x302y47,1871351.0
32699,x302y48,1871351.0
32700,x302y49,1871351.0
32701,x302y50,1871351.0
32702,x302y51,1871351.0
32703,x302y52,2909386500.0
32704,x302y53,2961105200.0
32705,x302y54,2966477600.0
32706,x302y55,3119107600.0
32707,x302y56,3119107600.0
32708,x302y57,3148529400.0
32709,x302y58,3148529400.0
32710,x302y59,3148529400.0
32711,x302y60,3148529400.0
32712,x302y61,3119107600.0
32713,x302y62,2912674300.0
32714,x302y63,2909386500.0
32715,x302y64,2909386500.0
32716,x302y65,2906112500.0
32717,x302y66,2795347200.0
32718,x302y67,2076650500.0
32719,x302y68,2771957200.0
32720,x302y69,2771957200.0
32721,x302y70,2901504300.0
32722,x302y71,2901504300.0
32723,x302y72,1016315140.0
32724,x302y73,983203000.0
32725,x302y74,972223200.0
32726,x302y75,667462460.0
32727,x302y76,9295877000.0
32728,x302y77,10081261000.0
32729,x302y78,10081261000.0
32730,x302y79,10081261000.0
32731,x302y80,9295877000.0
32732,x302y81,7648798000.0
32733,x302y82,4264998400.0
32734,x302y83,4216948700.0
32735,x302y84,4205039400.0
32736,x302y85,13269381000.0
32737,x302y86,129214940000.0
32738,x302y87,130656895000.0
32739,x302y88,117673290000.0
32740,x302y89,126429010000.0
32741,x302y90,130585780000.0
32742,x302y91,134396030000.0
32743,x302y92,135989770000.0
32744,x302y93,136123710000.0
32745,x302y94,134628230000.0
32746,x302y95,134396030000.0
32747,x302y96,133213580000.0
32748,x302y97,134628230000.0
32749,x302y98,136353020000.0
32750,x302y99,136353020000.0
32751,x303y100,136795185000.0
32752,x303y101,136795185000.0
32753,x303y102,136801180000.0
32754,x303y103,137593210000.0
32755,x303y104,137593210000.0
32756,x303y105,21723443000.0
32757,x303y106,21021528000.0
32758,x303y107,20989862000.0
32759,x303y108,20991343000.0
32760,x303y109,21188516000.0
32761,x303y110,14489653000.0
32762,x303y111,9503228000.0
32763,x303y112,9682816000.0
32764,x303y113,9637806000.0
32765,x303y114,9637806000.0
32766,x303y115,9586638000.0
32767,x303y116,9508100000.0
32768,x303y117,9511238000.0
32769,x303y118,8480656000.0
32770,x303y119,7017227000.0
32771,x303y120,1135732700.0
32772,x303y121,1181820400.0
32773,x303y122,1245359500.0
32774,x303y123,1285729200.0
32775,x303y124,1197385100.0
32776,x303y125,1181820400.0
32777,x303y126,457568900.0
32778,x303y127,713428350.0
32779,x303y128,757100800.0
32780,x303y129,757100800.0
32781,x303y130,1056863000.0
32782,x303y131,1000726340.0
32783,x303y132,11389974.0
32784,x303y133,52002140.0
32785,x303y134,52002140.0
32786,x303y159,1020835700.0
32787,x303y160,933723100.0
32788,x303y161,825852700.0
32789,x303y162,935717950.0
32790,x303y165,1375792800.0
32791,x303y166,1128979200.0
32792,x303y167,12963448000.0
32793,x303y168,13124531000.0
32794,x303y169,13336647000.0
32795,x303y170,2199866600.0
32796,x303y171,2197187000.0
32797,x303y172,13619174000.0
32798,x303y173,14253265000.0
32799,x303y43,0.0
32800,x303y44,0.0
32801,x303y45,1871351.0
32802,x303y46,0.0
32803,x303y47,0.0
32804,x303y48,1871351.0
32805,x303y49,1871351.0
32806,x303y50,1871351.0
32807,x303y51,1871351.0
32808,x303y52,0.0
32809,x303y53,2909386500.0
32810,x303y54,2961105200.0
32811,x303y55,2966477600.0
32812,x303y56,2966477600.0
32813,x303y57,3148529400.0
32814,x303y58,3148529400.0
32815,x303y59,3148529400.0
32816,x303y60,3148529400.0
32817,x303y61,3119107600.0
32818,x303y62,2961105200.0
32819,x303y63,2909386500.0
32820,x303y64,2961105200.0
32821,x303y65,2901504300.0
32822,x303y66,2076650500.0
32823,x303y67,1016315140.0
32824,x303y68,2768690700.0
32825,x303y69,2906112500.0
32826,x303y70,2901504300.0
32827,x303y71,2901504300.0
32828,x303y72,1016315140.0
32829,x303y73,983203000.0
32830,x303y74,972223200.0
32831,x303y75,667462460.0
32832,x303y76,10081261000.0
32833,x303y77,10046673000.0
32834,x303y78,10081261000.0
32835,x303y79,10081261000.0
32836,x303y80,9295877000.0
32837,x303y81,7648798000.0
32838,x303y82,4264998400.0
32839,x303y83,4216948700.0
32840,x303y84,4216948700.0
32841,x303y85,10366292000.0
32842,x303y86,17243580000.0
32843,x303y87,119868450000.0
32844,x303y88,117594510000.0
32845,x303y89,129214940000.0
32846,x303y90,134249120000.0
32847,x303y91,134628230000.0
32848,x303y92,134396030000.0
32849,x303y93,134755530000.0
32850,x303y94,134593750000.0
32851,x303y95,132618590000.0
32852,x303y96,130656895000.0
32853,x303y97,134593750000.0
32854,x303y98,136114086000.0
32855,x303y99,136341100000.0
32856,x304y100,136353020000.0
32857,x304y101,136353020000.0
32858,x304y102,136795185000.0
32859,x304y103,21441010000.0
32860,x304y104,20977371000.0
32861,x304y105,21181327000.0
32862,x304y106,21181327000.0
32863,x304y107,20991343000.0
32864,x304y108,21015855000.0
32865,x304y109,20991343000.0
32866,x304y110,14445751000.0
32867,x304y111,9448134000.0
32868,x304y112,9423621000.0
32869,x304y113,9608611000.0
32870,x304y114,9611819000.0
32871,x304y115,9548877000.0
32872,x304y116,9097797000.0
32873,x304y117,7330754600.0
32874,x304y118,7038656500.0
32875,x304y119,6211923000.0
32876,x304y120,6208687600.0
32877,x304y121,763814000.0
32878,x304y122,457568900.0
32879,x304y123,1245359500.0
32880,x304y124,1261431200.0
32881,x304y125,1175729500.0
32882,x304y126,1175729500.0
32883,x304y127,1181820400.0
32884,x304y128,761402700.0
32885,x304y129,757100800.0
32886,x304y130,749456800.0
32887,x304y131,792480640.0
32888,x304y132,11389974.0
32889,x304y133,26045786.0
32890,x304y134,52002140.0
32891,x304y161,1082763100.0
32892,x304y162,930808260.0
32893,x304y163,948137900.0
32894,x304y166,13257144000.0
32895,x304y167,14059821000.0
32896,x304y168,14012938000.0
32897,x304y169,13484891000.0
32898,x304y170,13336647000.0
32899,x304y171,2199866600.0
32900,x304y172,13393812000.0
32901,x304y173,14157595000.0
32902,x304y43,0.0
32903,x304y44,0.0
32904,x304y45,0.0
32905,x304y46,0.0
32906,x304y47,0.0
32907,x304y48,0.0
32908,x304y49,1871351.0
32909,x304y50,1871351.0
32910,x304y51,1871351.0
32911,x304y52,1871351.0
32912,x304y53,0.0
32913,x304y54,2795347200.0
32914,x304y55,2909386500.0
32915,x304y56,2966477600.0
32916,x304y57,2966477600.0
32917,x304y58,3148529400.0
32918,x304y59,3148529400.0
32919,x304y60,3148529400.0
32920,x304y61,2961105200.0
32921,x304y62,2909386500.0
32922,x304y63,2795347200.0
32923,x304y64,2901504300.0
32924,x304y65,2901504300.0
32925,x304y66,2768690700.0
32926,x304y67,1016315140.0
32927,x304y68,2661382700.0
32928,x304y69,2768690700.0
32929,x304y70,2901504300.0
32930,x304y71,2901504300.0
32931,x304y72,1016315140.0
32932,x304y73,983203000.0
32933,x304y74,667462460.0
32934,x304y75,5071453000.0
32935,x304y76,10081261000.0
32936,x304y77,10081261000.0
32937,x304y78,10268741000.0
32938,x304y79,10058119000.0
32939,x304y80,10058119000.0
32940,x304y81,8293826600.0
32941,x304y82,9295877000.0
32942,x304y83,7648798000.0
32943,x304y84,4264998400.0
32944,x304y85,9615496000.0
32945,x304y86,17145456000.0
32946,x304y87,9412525000.0
32947,x304y88,13289289000.0
32948,x304y89,130656895000.0
32949,x304y90,133213580000.0
32950,x304y91,134593750000.0
32951,x304y92,132401350000.0
32952,x304y93,134620290000.0
32953,x304y94,134605520000.0
32954,x304y95,133198750000.0
32955,x304y96,133205930000.0
32956,x304y97,134271470000.0
32957,x304y98,136148220000.0
32958,x304y99,136353020000.0
32959,x305y100,136353020000.0
32960,x305y101,20392624000.0
32961,x305y102,20558096000.0
32962,x305y103,20558096000.0
32963,x305y104,20977371000.0
32964,x305y105,20558096000.0
32965,x305y106,20392624000.0
32966,x305y107,21015855000.0
32967,x305y108,20991343000.0
32968,x305y109,14421239000.0
32969,x305y110,14389820000.0
32970,x305y111,9378646000.0
32971,x305y112,9386555000.0
32972,x305y113,9386555000.0
32973,x305y114,9540021000.0
32974,x305y115,7378729000.0
32975,x305y116,7330754600.0
32976,x305y117,7315190000.0
32977,x305y118,5968073000.0
32978,x305y119,5667622400.0
32979,x305y120,5667622400.0
32980,x305y121,763814000.0
32981,x305y122,763814000.0
32982,x305y123,1565524500.0
32983,x305y124,1297461200.0
32984,x305y125,1181820400.0
32985,x305y126,1181820400.0
32986,x305y127,1229794800.0
32987,x305y128,761402700.0
32988,x305y129,757100800.0
32989,x305y130,476912060.0
32990,x305y131,476912060.0
32991,x305y132,468077760.0
32992,x305y133,26045786.0
32993,x305y134,52002140.0
32994,x305y162,1084757900.0
32995,x305y163,1055247740.0
32996,x305y164,1055247740.0
32997,x305y166,14330495000.0
32998,x305y167,14166284000.0
32999,x305y168,14073421000.0
33000,x305y169,14012938000.0
33001,x305y170,13419372000.0
33002,x305y171,13370909000.0
33003,x305y172,13619174000.0
33004,x305y173,14157595000.0
33005,x305y43,0.0
33006,x305y44,0.0
33007,x305y45,0.0
33008,x305y46,0.0
33009,x305y47,0.0
33010,x305y48,0.0
33011,x305y49,1871351.0
33012,x305y50,1871351.0
33013,x305y51,1871351.0
33014,x305y52,1871351.0
33015,x305y53,0.0
33016,x305y54,0.0
33017,x305y55,2909386500.0
33018,x305y56,2966477600.0
33019,x305y57,3119107600.0
33020,x305y58,2966477600.0
33021,x305y59,3119107600.0
33022,x305y60,3148529400.0
33023,x305y61,2909386500.0
33024,x305y62,2909386500.0
33025,x305y63,2771957200.0
33026,x305y64,2768690700.0
33027,x305y65,2771957200.0
33028,x305y66,1016315140.0
33029,x305y67,1016315140.0
33030,x305y68,983203000.0
33031,x305y69,983203000.0
33032,x305y70,2771957200.0
33033,x305y71,1016315140.0
33034,x305y72,1016315140.0
33035,x305y73,983203000.0
33036,x305y74,667462460.0
33037,x305y75,5071453000.0
33038,x305y76,10081261000.0
33039,x305y77,10081261000.0
33040,x305y78,10081261000.0
33041,x305y79,10046673000.0
33042,x305y80,8293826600.0
33043,x305y81,10081261000.0
33044,x305y82,7114691600.0
33045,x305y83,4361506300.0
33046,x305y84,7648798000.0
33047,x305y85,10377738000.0
33048,x305y86,10366292000.0
33049,x305y87,14257904000.0
33050,x305y88,15827419000.0
33051,x305y89,17243580000.0
33052,x305y90,19024155000.0
33053,x305y91,17145456000.0
33054,x305y92,132119720000.0
33055,x305y93,133836810000.0
33056,x305y94,134605520000.0
33057,x305y95,134271470000.0
33058,x305y96,134620290000.0
33059,x305y97,136114086000.0
33060,x305y98,136341100000.0
33061,x305y99,136353020000.0
33062,x306y100,20392624000.0
33063,x306y101,20392624000.0
33064,x306y102,20368112000.0
33065,x306y103,20368112000.0
